ID,TYPE,BRAND_PRIMARYNAME,CATEGORY_SUBNAME,CODE,PRODUCTNAME,PACKSIZENAME,QTY,MRP
E0AC3FC8-6F96-471E-970C-1776E6A2E19D,PM,Packaging Materials,Poly Bag,PMPOBGF11X10,POLYBAG 11 X 10 (GLASS FAN 100MM) BUBBLE BAG,PCS,0,0
0EEB7C89-67BD-4CCD-9C8F-9ED8D71CA692,PM,Packaging Materials,Poly Bag,PMPOB25M11X10,POLYBAG 11X10 HM PLAIN,KG,0,0
B9B736AA-7730-4D19-BD4D-8078639BD688,PM,Packaging Materials,Poly Bag,PMPOB25M11x12,POLYBAG 11X12 HM PLAIN,KG,0,0
6F853489-3CBA-4340-A534-068F555B0D6C,PM,Packaging Materials,Poly Bag,PMPOB25M12X30HM,POLYBAG 12X30 HM PLAIN,KG,0,0
DF78EC15-FCA2-46BD-946C-5C063DE4CC3C,PM,Packaging Materials,Poly Bag,PMPOB13x14,POLYBAG 13X14 HM PLAIN,KG,0,0
BA85AD3A-A183-4842-959D-005C0170F33E,PM,Packaging Materials,Poly Bag,PMPOB50M13X14XHM,POLYBAG 13X14 HM PRINTED,KG,0,0
5072E1D2-8BD5-45B2-AE44-46B18CC2D3F2,PM,Packaging Materials,Poly Bag,PMPOB14X16BUB,"POLYBAG 14""X16"" BUBBLE",PCS,0,0
39CF87B7-6843-45B2-A767-DFEA48B2FA33,PM,Packaging Materials,Poly Bag,PMPOB50M15X30MOU,POLYBAG 15 X 30 HM PLAIN,KG,0,0
1E742EC5-6D7E-4E78-84FD-45946F9C0F16,PM,Packaging Materials,Poly Bag,PMPOB50M15X17HM,POLYBAG 15X17 HM PRINTED,KG,0,0
5B435B4D-8CF5-4A5C-A379-9E74EC55A262,PM,Packaging Materials,Poly Bag,PMPOB15X17LDL,POLYBAG 15X17 LD (LUMINOUS) PRINTED,KG,0,0
8AF0AF87-F43A-4BE9-B7D8-0A9120B9195C,PM,Packaging Materials,Poly Bag,PMPOB15X17LDP,POLYBAG 15X17 LD PRINTED,KG,0,0
F2BB87D6-5A4F-46DF-A040-A5070EDB529B,PM,Packaging Materials,Poly Bag,PMPOB25M15X30,POLYBAG 15X30 HM PLAIN,PCS,0,0
554A72F1-D768-4BE5-B449-F86B6C69D67E,PM,Packaging Materials,Poly Bag,PMPOB15x30,POLYBAG 15X30 PEDESTAL FAN PRINTED,KG,0,0
5928883A-A2EC-4A95-9802-8C0D15CA3F9E,PM,Packaging Materials,Poly Bag,PMPOB25M16X16MOU,POLYBAG 16X16 HM PLAIN,KG,0,0
04C6712C-E768-439F-869D-0447FFF8CA89,PM,Packaging Materials,Poly Bag,PMPOB50M16X16HMP,POLYBAG 16X16 HM PRINTED,KG,0,0
E11CC5B0-2CD7-4243-A9E8-46736C0FD842,PM,Packaging Materials,Poly Bag,PMPOB50M18x20,POLYBAG 18X20 HM PRINTED,KG,0,0
B33E54AA-4B3C-43E9-8ED4-6B94B4434D3B,PM,Packaging Materials,Poly Bag,PMPOB50M18X20LDP,POLYBAG 18X20 LD PRINTED,KG,0,0
C5AD9E9A-2E16-4E6C-AE84-8EE10F2784FA,PM,Packaging Materials,Poly Bag,PMPOB00,POLYBAG 19X53,KG,0,0
DBA0C97E-3BDF-4183-8A13-57C5F6E75EB7,PM,Packaging Materials,Poly Bag,PMPOB25M19X53MOU,POLYBAG 19X53 PLAIN LD,KG,0,0
176040B8-5A38-4275-9314-8F25C78C267F,PM,Packaging Materials,Poly Bag,PMPOB50M20X24HM,POLYBAG 20X24 HM PRINTED,KG,0,0
50B08F3A-2BCF-477D-9B9A-F75F4C789337,PM,Packaging Materials,Poly Bag,PMPOB50M20X24LDP,POLYBAG 20X24 LD PRINTED,KG,0,0
19BC5DB7-9AB7-4A22-8BA3-4F247422AE2A,PM,Packaging Materials,Poly Bag,PMPOB20X24HMP,POLYBAG 20X24HM PRINTED,KG,0,0
174197CB-87C0-4A6C-90E9-E0ABDA6141BD,PM,Packaging Materials,Poly Bag,PMPOB25M21X53MOU,POLYBAG 21X53 PLAIN LD,KG,0,0
E36573B0-0D4D-4A0D-99E4-A3DD5B3EFF50,PM,Packaging Materials,Poly Bag,PMPOB25M23X53LDM,POLYBAG 23X53 PLAIN LD,KG,0,0
E29DB1A5-3CEB-4991-A97F-4F8F54440100,PM,Packaging Materials,Poly Bag,PMPOB27X28LD,POLYBAG 27X28 LD SHRINK,KG,0,0
EE189BF9-C4D0-4E7D-A2E3-5059253F182A,PM,Packaging Materials,Poly Bag,PMPOB25M27X53LDM,POLYBAG 27X53 PLAIN LD,KG,0,0
7CF4E6B7-9DA8-4F3A-AA90-83A24DBE5EFF,PM,Packaging Materials,Poly Bag,PMPOB50M28X30HMP,POLYBAG 28X30 HM PRINTED,KG,0,0
0694FA1B-727A-4913-AB07-D69EC95DAE48,PM,Packaging Materials,Poly Bag,PMPOB25M3X4,POLYBAG 3 X 4 HM PLAIN,KG,0,0
199082CF-F29B-402F-A002-CEE8AB79EB7C,PM,Packaging Materials,Poly Bag,PMPOB25M31X53LDM,POLYBAG 31X53 PLAIN LD,KG,0,0
E291AFA2-02A2-4BBB-8A22-AD0EFC2538E9,PM,Packaging Materials,Poly Bag,PMPOB25M4X6MOU,POLYBAG 4X6 HM PLAIN,KG,0,0
5B701348-DCA5-4005-A49C-90479463829B,PM,Packaging Materials,Poly Bag,PMPOB4x6,POLYBAG 4X6 LD PLAIN,KG,0,0
93FE0E95-94F2-438D-9AF7-9E8752A23A5E,PM,Packaging Materials,Poly Bag,PMPOB5X10,POLYBAG 5X10 ZIPPER-BAG,PCS,0,0
24427CD2-833D-476E-8260-24207BAA7247,PM,Packaging Materials,Poly Bag,PMPOB25M5X12,POLYBAG 5X12 HM PLAIN,KG,0,0
D6BB26FF-99E5-440C-962B-DCF5D1A18576,PM,Packaging Materials,Poly Bag,PMPOB50M5X28HMP,POLYBAG 5X28 HM PRINTED,KG,0,0
B3608BD7-EBED-4F7B-ADC1-DBDBC8A2B5CB,PM,Packaging Materials,Poly Bag,PMPOB5X7PPLOC,POLYBAG 5X7 LUMINOUS PP LOCK,KG,0,0
BBC761FA-BBDF-450C-A8D0-C0FCCAB5E887,PM,Packaging Materials,Poly Bag,PMPOB25M5X9MOU,POLYBAG 5X9 HM PLAIN,KG,0,0
A0B3659F-9CC4-4947-AAB1-2CAD0040533A,PM,Packaging Materials,Poly Bag,PMPOB25M60X85HM,POLYBAG 60X85 HM PLAIN,KG,0,0
33AF47B1-A0EF-486E-9C5F-D430B534FA22,PM,Packaging Materials,Poly Bag,PMPOB25M6X14HM,POLYBAG 6X14 HM PLAIN,KG,0,0
C1200F64-A300-4439-A5C3-3288E5BB303F,PM,Packaging Materials,Poly Bag,PMPOB25M8x8,POLYBAG 8X8 HM PLAIN,KG,0,0
971E9090-940B-48C9-9A9C-FFF99F3A1C47,RM,Raw Material,Polyster Film,RMPF11MM,POLYSTER FILM  11MM,KG,0,0
A6859EB3-7F2D-48E6-83AC-9F00AE7DC3C5,RM,Raw Material,Polyster Film,RMPF10MM,POLYSTER FILM 10 MM,KG,0,0
FAB59ECE-E708-48F6-95DC-F797A3457BB9,RM,Raw Material,Polyster Film,RMPF13.5MM,POLYSTER FILM ROLL 13.5 MM,KG,0,0
FC3A792D-4046-4A2A-8057-AA7D77CB52F2,RM,Raw Material,Polyster Film,RMPF16MM,POLYSTER FILM ROLL 16MM,KG,0,0
D509BD83-05AC-45C9-BAAD-1391B2532394,RM,Raw Material,Polyster Film,RMPF17MM,POLYSTER FILM ROLL 17 MM,KG,0,0
96BCFD61-2D52-499A-8E10-B11EB058035B,RM,Raw Material,Polyster Film,RMPF22MM,POLYSTER FILM ROLL 22 MM,KG,0,0
A086DB7B-4ADA-426D-B11C-09907E7C8A60,RM,Raw Material,Polyster Film,RMPF24MM,POLYSTER FILM ROLL 24 MM,KG,0,0
EC0C95F5-9079-42AE-AB66-1F7DD28576DB,RM,Raw Material,Polyster Film,RMPF26MM,POLYSTER FILM ROLL 26MM,KG,0,0
867ED266-B875-446B-B9C4-EDBAC6CE747C,RM,Raw Material,Polyster Film,RMPF28MM,POLYSTER FILM ROLL 28MM,KG,0,0
FA4B3A60-0097-46C2-8C37-47EE7FEE2B56,RM,Raw Material,Polyster Film,RMPF30MM,POLYSTER FILM ROLL 30MM,KG,0,0
4100D200-8579-45EA-A283-F9EA9FFF2B16,RM,Raw Material,Polyster Film,RMPF31MM,POLYSTER FILM ROLL 31MM,KG,0,0
290CA6B5-FF27-4EF0-B6FE-E9A3F38CE411,RM,Raw Material,Polyster Film,RMPF32MM,POLYSTER FILM ROLL 32MM,KG,0,0
DA887CA2-D24B-460B-95E3-A7F1399F0A94,RM,Raw Material,Polyster Film,RMPF34MM,POLYSTER FILM ROLL 34 MM,KG,0,0
D9E61532-338B-47A7-8A6D-75E3D431DB17,RM,Raw Material,Polyster Film,RMPF35MM,POLYSTER FILM ROLL 35MM,KG,0,0
10C2E682-4F51-45C2-9F50-0EFE4F201F7B,RM,Raw Material,Polyster Film,RMPF36MM,POLYSTER FILM ROLL 36MM,KG,0,0
293EC127-1FE5-4267-BCED-532BD6A90EA7,RM,Raw Material,Polyster Film,RMPF38MM,POLYSTER FILM ROLL 38MM,KG,0,0
A9778B67-D24F-4746-BC40-CF527C4ED1BC,RM,Raw Material,Polyster Film,RMPF41MM,POLYSTER FILM ROLL 41 MM,KG,0,0
A2FF315B-D87D-48AF-B9D0-ED231CF450A0,RM,Raw Material,Powder,RMPOAB00,POWDER AQUA BLUE,KG,0,0
0F89DDC7-A677-4E22-B7CC-FB757A270269,RM,Raw Material,Powder,RMPOBKGLOSSY,POWDER BLACK GLOSSY,KG,0,0
135814F8-D4AB-442C-879A-FEF92AB0B2D5,RM,Raw Material,Powder,RMPOCR00,POWDER CHERRY RED,KG,0,0
352767EC-190B-457B-9383-EB36FD97D097,RM,Raw Material,Powder,RMPOCB00,POWDER COFFEE BROWN,KG,0,0
2EC268C2-A26A-4145-9DCF-F5BE6BCFA231,RM,Raw Material,Powder,RMPODG00,POWDER D.A GRAY GLOSSY,KG,0,0
E39C06B6-89A9-438F-97D0-E68F9FD51C84,RM,Raw Material,Powder,RMPOGB00,POWDER GLOSSY BLACK,KG,0,0
61D87F56-9DA0-44F5-998C-0B260F32D8FF,RM,Raw Material,Powder,RMPOGW00,POWDER GLOSSY WHITE,KG,0,0
87F89058-1BB6-42E5-861D-296B14E18860,RM,Raw Material,Powder,RMPOGOB00,POWDER GOLD BLACK,KG,0,0
FFAF32CC-6F73-4277-A71A-77CBC06757D8,RM,Raw Material,Powder,RMPOGY00,POWDER GOLDEN YELLOW GLOSSY,KG,0,0
E010CB71-1FBF-47B0-A879-3E6F5CDDEBA1,RM,Raw Material,Powder,RMPOGBG00,POWDER GREY BLACK GLOSSY,KG,0,0
5E1E1061-A9D7-4948-80A5-69981E01CF84,RM,Raw Material,Powder,RMPOIG00,POWDER IVORY GLOSSY (KKG),KG,0,0
840B53F4-D8CF-41D8-ABBD-8771BDAFC3CB,RM,Raw Material,Powder,RMPOKDG00,POWDER KE DARK GRAY GLOSSY,KG,0,0
A9DA26F5-BBE2-46F1-B753-45B6856CA570,RM,Raw Material,Powder,RMPOLG00,POWDER LIGHT GREY,KG,0,0
86CC5190-2D24-4989-AB16-FF1AB83D3EC0,RM,Raw Material,Powder,RMPOMG00,POWDER MAROON GLOSSY,KG,0,0
99D16F37-B9A6-4AE7-8808-9E13D5A9280B,RM,Raw Material,Powder,RMPOMB00,POWDER METALLIC BROWN,KG,0,0
70AA0EC1-07FC-41A1-AEDD-88D60F98B496,RM,Raw Material,Powder,RMPOMEG000,POWDER METALLIC GREY FAN,KG,0,0
14F02FDA-4BD4-47E5-9CBF-276176DF90C0,RM,Raw Material,Powder,RMPOMW00,POWDER MILKY WHITE,KG,0,0
11B85C0C-EA0D-4261-81F1-6A8A4B71554C,RM,Raw Material,Powder,RMPONF00,POWDER NICKEL FINISH,KG,0,0
0B1F3218-3B2D-4122-8FD6-5E2168A871CB,RM,Raw Material,Powder,RMPOSG00,POWDER SILVER GREY,KG,0,0
A3E534B4-4BE2-41D0-8EDB-264A7CC1763A,RM,Raw Material,Powder,RMPOSLG00,POWDER SLATE GREY,KG,0,0
629A91B5-B10B-4DD1-B913-AD97EDEB504A,RM,Raw Material,Powder,RMPOSMG00,POWDER SMOKE GREY,KG,0,0
E9FA393E-D23B-4011-8DFF-7E4083C4960B,RM,Raw Material,Powder,RMPOWB00,POWDER WATER BLUE,KG,0,0
66BE18AC-4EFE-4CF6-98AA-0D0107B4C9E9,PM,Packaging Materials,Printed Mannaul,PMPMLHAFF00,PRINTED MANNUAL FARRATA HAVELLS,PCS,0,0
D2A07701-D773-4E35-8D26-ABF2D18C4C22,RM,Raw Material,Pvc Dori Wall Fan White,RMDWFWH00,PVC DORI WALL FAN WHITE,METER,0,0
CF648DD2-3490-4813-84DE-A6D8D623693E,RM,Raw Material,Pvc Sleev,RMPSYE4(MM),PVC SLEEVE YELLOW 4MM,KG,0,0
6AC58705-116E-44E2-AE01-A9EF79BF93A4,RM,Raw Material,Pvc Wire,RMPWI3PBK16/38,PVC LEAD WIRE 3 PIN 3 CORE BLACK 16/36( HAVELLS FARRATA),PCS,0,0
78E20D2A-76A7-475B-BD5C-44BEEEFDE414,RM,Raw Material,Pvc Wire,RMPWI2CBK.75(ISI),PVC LEAD WIRE BLACK .75 SQ. MM 2CORE (ISI MARK),METER,0,0
8CA7435F-E74E-490E-B094-E5EF2E5E43F7,RM,Raw Material,Pvc Wire,RMPWI2PBK.75ISI,PVC LEAD WIRE BLACK .75 SQ. MM 2CORE 2 PIN (ISI MARK),PCS,0,0
3B419033-E658-4937-AC74-C3105EF3E82F,RM,Raw Material,Pvc Wire,RMPWI2PBK14/38,"PVC LEAD WIRE BLACK 14/38 2CORE 2 PIN (BIRDE,ZIPPY,STORMY)",PCS,0,0
CE4FF38D-1A23-4042-8F30-8E6C63898D58,RM,Raw Material,Pvc Wire,RMPWI2PWH14/38,PVC LEAD WIRE WHITE 14/38 2CORE 2PIN ( BETA W/F),PCS,0,0
48DA9DC6-A041-4B01-A815-7A0EF096B22B,RM,Raw Material,Pvc Wire,RMPWI,PVC WIRE 14/38 SINGLE CORE YELLOW,METER,0,0
7A10F42A-784D-426F-9316-1653913AE474,RM,Raw Material,Pvc Wire,RMPWI2CBK14/38,PVC WIRE 2 CORE BLACK 14/38,METER,0,0
54FA2E79-DCF4-4014-A432-16A7A343B4E8,RM,Raw Material,Pvc Wire,RMPWI2CGR14/38,PVC WIRE 2 CORE GREY 14/38,METER,0,0
84B32679-6D96-42EF-9247-2FF1AE399D9C,RM,Raw Material,Pvc Wire,RMPWI2CWH14/38,PVC WIRE 2 CORE WHITE 14/38,METER,0,0
660717E7-641E-452A-9349-3BB8F35BE882,RM,Raw Material,Pvc Wire,RMPWI3CGR14/38,PVC WIRE 3 CORE 14/38 GREY,METER,0,0
8E53F17B-E021-420D-B9F0-64DBB9351C7F,RM,Raw Material,Pvc Wire,RMPWI3PBK16/36-3M,PVC WIRE 3 CORE 3 PIN BLACK16/36 DHN 3 METER,PCS,0,0
D6705932-4B04-4C72-AD7E-52508343B5CC,RM,Raw Material,Pvc Wire,RMPWI3CBK14/38,PVC WIRE 3 CORE BLACK 14X38,METER,0,0
530E0CB6-2C73-4754-A263-8332E3B4D2E2,RM,Raw Material,Pvc Wire,RMPWIEXPWH0.5SQMM,PVC WIRE 3 CORE ROUND 0.5SQ.MM WHITE EXPORT,METER,0,0
1F0B767E-DC97-4E60-B1F3-0183DC998040,RM,Raw Material,Pvc Wire,RMPWIEXPBK0.75SQMM,PVC WIRE 3 CORE ROUND 0.75SQ MM BLACK EXPORT,METER,0,0
7E6A9BAB-A1F1-429C-B1F7-743F622A129C,RM,Raw Material,Pvc Wire,RMPWI3CWH14/38,PVC WIRE 3 CORE WHITE 14/38,METER,0,0
56C2D1E3-9EB4-449E-83C7-531C479E305E,RM,Raw Material,Pvc Wire,RMPWI3PBK16/36,PVC WIRE 3CORE 3 PIN BLACK 16/36 2METER(ANCHOR FARRATA),PCS,0,0
2875C6F8-CFF1-436F-878D-6CE567DBCC18,RM,Raw Material,Pvc Wire,RMPWI5CBK14/38,PVC WIRE 5 CORE BLACK  14/38,METER,0,0
3479AA16-42CE-4C7C-84BC-8C9D74F3A92B,RM,Raw Material,Pvc Wire,RMPWI5CWH14/38,PVC WIRE 5 CORE WHITE 14/38,METER,0,0
F058DC8B-8BC0-440B-B676-C8DA6B002C6D,RM,Raw Material,Pvc Wire,RMPWI6CWH14/38,PVC WIRE 6 CORE WHITE 14/38,METER,0,0
DA00A6D5-7AC8-4F20-8E44-F26693957DD0,RM,Raw Material,Pvc Wire,RMPWISICGR00,PVC WIRE SINGLE CORE 14/38  GRAY,METER,0,0
FAE2028A-A866-4E44-BF60-64AAEDFBDF8D,RM,Raw Material,Pvc Wire,RMPWISICBK14/38,PVC WIRE SINGLE CORE 14/38 BLACK,METER,0,0
8DC6725D-A974-4B5E-BBB9-637842BFBCDA,RM,Raw Material,Pvc Wire,RMPWISICBL14/38,PVC WIRE SINGLE CORE 14/38 BLUE,METER,0,0
E400A7C2-EFC8-435D-AD2C-34F9213893CE,RM,Raw Material,Pvc Wire,RMPWISICRE14/38,PVC WIRE SINGLE CORE 14/38 RED,METER,0,0
1ADD44C4-C00B-4606-880A-4270C5CC247E,RM,Raw Material,Pvc Wire,RMPWISICWH14/38,PVC WIRE SINGLE CORE 14/38 WHITE,METER,0,0
B40D4862-F452-41D0-92FB-5AF56354C0D2,RM,Raw Material,Pvc Wire,RMPWISICBL16/36,PVC WIRE SINGLE CORE 16/36 BLUE HR GRADE,METER,0,0
9E51FB32-68FE-42FB-A55D-845E962877F7,RM,Raw Material,Pvc Wire,RMPWISICRE16/36,PVC WIRE SINGLE CORE 16/36 RED,METER,0,0
8E54B378-BAEA-45B1-BDB0-8690C0A93AE2,CO,Consumable,Reamer,CORE9.6MM,REAMER 9.6MM,PCS,0,0
56D9D9DC-72D4-403C-A1B8-E075B45F3E6F,RM,Raw Material,Red Fiber,RMRF14X25,RED FIBER 16MM 4SLOT (14X25),KG,0,0
9E4B4AA0-92AD-48EE-A268-8D30E82512A9,RM,Raw Material,Red Fiber,RMRF14X30,RED FIBER 19 MM 4SLOT (14X30),KG,0,0
49325E20-76BC-4FF1-8785-397F6DC76789,RM,Raw Material,Red Fiber,RMRF22X4,RED FIBER 22MM 4SLOT NEW,KG,0,0
9D737E51-9D0B-40CC-83F6-CF30A9DCBE5C,RM,Raw Material,Red Fiber,RMRF14X35,RED FIBER 25MM 4 SLOT (14X35),KG,0,0
8AB53573-5753-4533-8CEF-C74E76B9FC59,RM,Raw Material,Red Fiber,RMRF4X10,RED FIBER 4X10,PCS,0,0
90194BA6-0248-4B11-9887-60F6472524FD,CO,Consumable,Register Notebook,CORN00,REGISTER NOTEBOOK,PCS,0,0
AD878E74-91A8-460F-AD03-1EFFD7959B5B,RM,Raw Material,Rotary Switch,RMROSWAF00,ROTARY SWITCH WALL FAN,PCS,0,0
64F638B4-1D88-4C1F-AA47-1051D435F6F9,RM,Raw Material,Rotary Switch,RMROSWAFON/OFF,WALL FAN ON OFF SWITCH,PCS,0,0
FF8CF221-332F-4B47-9454-E8EA3EEA744B,RM,Raw Material,Rotor,RMRO12MM,ROTOR 12MM,PCS,0,0
A1004E2B-9786-4EC1-97B0-C760CB77ABA5,RM,Raw Material,Rotor,RMRO12MM48OD,ROTOR 12MM 48 OD,PCS,0,0
5D8EC77C-613C-4F67-89FC-7AF76E2B5D73,RM,Raw Material,Rotor,RMRO14MM,ROTOR 14 MM,PCS,0,0
E4BC9D40-B085-46AC-BC59-DEE3E9258D5B,RM,Raw Material,Rotor,RMRO14MM44OD,ROTOR 14 MM 44.5 OD,PCS,0,0
9467A940-97FB-451A-AF4D-7F8017895C0B,RM,Raw Material,Rotor,RMRO15MM54OD,ROTOR 15MM 54 OD (DBB),PCS,0,0
6E9B2F3E-CE39-4DE1-ADC1-7894873BB0F1,RM,Raw Material,Rotor,RMRO14MM48OD,ROTOR 16 MM 48 OD,PCS,0,0
07769105-C523-4767-BB03-C2D89C90613E,RM,Raw Material,Rotor,RMRO16MM50OD,ROTOR 16 MM 50 OD,PCS,0,0
74EF703F-1266-4FB6-A0E9-43F180B3D1E1,RM,Raw Material,Rotor,RMRO18.5MM,ROTOR 18.5 MM (DBB),PCS,0,0
CFE6DC9F-CD9D-42E5-A7B7-E017B0D93E09,RM,Raw Material,Rotor,RMRO19MM48OD,ROTOR 19MM 48OD,PCS,0,0
DB164412-8181-4B02-B765-8373C7107659,RM,Raw Material,Rotor,RMRO19MM54OD,ROTOR 19MM 54 OD,PCS,0,0
BD90362F-B823-483B-86DE-4C32086B76A9,RM,Raw Material,Rotor,RMROFF19MM76OD,ROTOR 19MM 76.2 OD (FARRATA),PCS,0,0
9F5096F1-07AF-4944-A5F1-ECEB9C16C417,RM,Raw Material,Rotor,RMRO20MM,ROTOR 20 MM,PCS,0,0
C0FD4191-75E7-45C8-86D9-C29BA23A9D96,RM,Raw Material,Rotor,RMRO20MM48OD,ROTOR 20 MM 48 OD,PCS,0,0
CA336C7B-D0B0-4E52-A10C-EE8B94AC3597,RM,Raw Material,Rotor,RMRO20MM25OD,ROTOR 20MM 25 OD (GLASS FAN),PCS,0,0
FEA40C27-F94D-4713-BF94-FABB7E7A1289,RM,Raw Material,Rotor,RMRO22MM50OD,ROTOR 22 MM 50 OD,PCS,0,0
B4FE9A2D-6648-4B5B-9944-57742F7E7AAC,RM,Raw Material,Rotor,RMRO22MM,ROTOR 22MM,SET,0,0
A02826F2-719A-42C6-9282-FDB0ED115F0A,RM,Raw Material,Rotor,RMRO22MM48OD,ROTOR 22MM 48 OD,PCS,0,0
DC374ED6-D67E-4D24-A9BE-7984E4E3A69A,RM,Raw Material,Rotor,RMRO25MM48OD,ROTOR 25MM  48 OD,PCS,0,0
5A8F54F5-594A-4844-998F-FAD0643B808F,WP,Semi Finish Goods,Rotor D/C,WPRDRDC12MM(48),DIE CASTED ROTOR 12MM(48),PCS,0,0
B939B5B2-49D8-42D2-90BE-C5E7BB252BC1,WP,Semi Finish Goods,Rotor D/C,WPRDRDC14MM(HS),DIE CASTED ROTOR 14MM(HS),PCS,0,0
D019EE58-764C-43C8-934A-C6CC5B8D5D68,WP,Semi Finish Goods,Rotor D/C,WPRDRDC14MM(N),DIE CASTED ROTOR 14MM(N),PCS,0,0
E8068D01-B8D2-43FB-9A27-DF404A856762,WP,Semi Finish Goods,Rotor D/C,WPRDRDC15MM(D),DIE CASTED ROTOR 15MM(DBB),PCS,0,0
9C875FA8-5DF4-40A3-9571-7FD5227723B0,WP,Semi Finish Goods,Rotor D/C,WPRDRDC16MM(48),DIE CASTED ROTOR 16MM(48),PCS,0,0
8507EFE8-DB05-4A75-B5F2-A31342FA280A,WP,Semi Finish Goods,Rotor D/C,WPRDRDC16MM(50),DIE CASTED ROTOR 16MM(50),PCS,0,0
742B1AC6-8481-444D-9290-B79556C84B54,WP,Semi Finish Goods,Rotor D/C,WPRDRDC19MM(DB),DIE CASTED ROTOR 19MM(DBB),PCS,0,0
6806A0C0-1DB2-40BF-8C9F-9722A4E8E68F,WP,Semi Finish Goods,Rotor D/C,WPRDRDC20MM(48),DIE CASTED ROTOR 20MM(48),PCS,0,0
62BBECF2-CDB7-488B-9660-5049FA1F237E,WP,Semi Finish Goods,Rotor D/C,WPRDRDC22MM(50),DIE CASTED ROTOR 22MM(50),PCS,0,0
F8A170E7-A60A-4734-ADE1-2A232F26A1D3,WP,Semi Finish Goods,Rotor D/C,WPRDRDC25MM(48),DIE CASTED ROTOR 25MM(48),PCS,0,0
D51C5B49-DA8F-4B13-97B0-8608AF55FF82,WP,Semi Finish Goods,Rotor D/C,WPRDRDC25MM(D),DIE CASTED ROTOR 25MM(DBB),PCS,0,0
2462A468-E62F-4632-A6B6-0411572D3CE9,WP,Semi Finish Goods,Rotor D/C,WPRDRDCFT200,DIE CASTED ROTOR FARRATA,PCS,0,0
B308762F-ACD1-4233-81C3-7768F287E33B,WP,Semi Finish Goods,Rotor D/C,WPRDRDC25TPW(H),DIE CASTED ROTOR TPW (HS),PCS,0,0
0018B16B-AAA1-4A0B-9EB8-B2D5DC98ABB6,WP,Semi Finish Goods,Rotor D/C,WPRDRDC22TPW(N),DIE CASTED ROTOR TPW (N),PCS,0,0
144CD35E-50F9-48A4-B765-74A22EC1F5E1,RM,Raw Material,Rotor Stamping,RMRSRL14MM(HS),ROTOR LMN 14MM(HS),KG,0,0
3CAF6761-071A-4C4E-ADB7-C62A88233FD1,RM,Raw Material,Rotor Stamping,RMRSRL14MM(N),ROTOR LMN 14MM(N),KG,0,0
9CF1C7A6-E014-425D-805B-A96B49A8CABA,RM,Raw Material,Rotor Stamping,RMRSRL48 MM,ROTOR LMN 48MM OD,KG,0,0
FC00805C-55DD-4384-8BDF-0F77FB1EDEA7,RM,Raw Material,Rotor Stamping,RMRSRL50MM,ROTOR LMN 50MM OD,KG,0,0
D0561E29-5430-463D-8825-321D5F5B2109,RM,Raw Material,Rotor Stamping,RMRSRLBUDDY,ROTOR LMN BUDDY,KG,0,0
006E2626-9009-4150-9FFF-396D74BD56FB,RM,Raw Material,Rotor Stamping,RMRSRLDBB,ROTOR LMN DBB,KG,0,0
1C6419C6-EEEA-408F-BEBA-1EB640121D92,RM,Raw Material,Rotor Stamping,RMRSRLT200(F),ROTOR LMN FARRATA,KG,0,0
90705594-6777-4992-8B36-AB49CF650BBC,RM,Raw Material,Rotor Stamping,RMRSRLTPW,ROTOR LMN TPW,KG,0,0
FD38868C-07D9-4C45-8A0E-3023AF03D254,RM,Raw Material,Rotor Stamping,RMRS12X24X89,ROTOR STAMPING 12X24X89 OD,PCS,0,0
43FB9CDB-6BF0-4AB7-8420-49F3ED4D834B,PM,Packaging Materials,Rubber Band,"PMRB1""","RUBBER BAND 1""",KG,0,0
512BABC2-05C1-4640-A835-FCFD3AEC009F,RM,Raw Material,Rubber Gaskit,RMRGKHAFFBK00,BASE RUBBER HAVELLS FARRATA,PCS,0,0
77214107-6488-4B0E-956A-BB0597625C37,RM,Raw Material,Rubber Gaskit,RMRGKHABFBK230MM,RUBBER  GAS KIT BIRDIE BLACK,PCS,0,0
8FF25CCC-3A11-464C-83BF-9DBC4C09BED5,RM,Raw Material,Rubber Gaskit,RMRGKANFFBK500MM,"RUBBER GAS KIT 20"" FARATA ANCHOR",PCS,0,0
6B2EDE85-54B1-466C-AF84-41589882156B,RM,Raw Material,Rubber Gaskit,RMRGKANFF00,RUBBER GAS KIT ANCHOR,PCS,0,0
111D0676-D756-4779-8C44-89198C2511CE,RM,Raw Material,Rubber Gaskit,RMRGKFFBK00,RUBBER GAS KIT BLACK,PCS,0,0
0CCE7387-2D22-409C-B6F7-7084566918F4,RM,Raw Material,Rubber Gaskit,RMRGKFF00,RUBBER GAS KIT FARRATA,PCS,0,0
A19407A4-5054-4177-899A-CA14F6518AF7,RM,Raw Material,Rubber Gaskit,RMRGKHAFF00,RUBBER GAS KIT HAVELLS,PCS,0,0
E3529A1D-B058-4059-A33E-B20441A526F6,RM,Raw Material,Rubber Gaskit,RMRGKPOSTOBK230MM,RUBBER GAS KIT STORMY BLACK,PCS,0,0
654A142C-10AC-4BAF-B745-B9D232F272F3,RM,Raw Material,Rubber Gaskit,RMRGKORZFBL230MM,RUBBER GAS KIT ZIPPY BLUE,PCS,0,0
A41100DA-B08F-4691-8B8F-42D00FCDA125,RM,Raw Material,Rubber Gaskit,RMRGKSTPF00,RUBBER GASKIT PLUTO,PCS,0,0
